,ts,project,offer_title,goal,payouts,sub1,sub2,sub3,sub4,sub5,sub6,affiliate
38,2021-03-31 17:41:11,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,b62ebd501065779e86ba332a4aabd4d4,1099215,42993,,,,Leads
39,2021-03-31 17:25:12,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,f2265d386e306eda46c7709dce8a2e7a,1147981,148076,,,,Leads
40,2021-03-31 17:01:51,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,cf81a0f42c563f0b0632910eaedfd956,1135661,140237,,,,Leads
41,2021-03-31 17:01:49,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,5b291ce3e6e9b77ebd366cb1b99b1e1c,1117611,126905,,,,Leads
42,2021-03-31 17:00:39,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,2400,15a5d1b8b8daed3a01b719a9cd853cf1,1086490,26807,,,,Leads
43,2021-03-31 16:43:11,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,63cf53d83fdc75f8f019c7c3075b7610,1086490,26807,,,,Leads
44,2021-03-31 16:41:26,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,168c3e182ef37510b13f6a505312db8c,1102217,47493,,,,Leads
45,2021-03-31 16:01:56,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,7c382c7f0b7f330321232ad47a0720fb,1156453,153353,,,,Leads
46,2021-03-31 16:00:38,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,300,48c7afd8259fed28426b2c3b6635bced,1117160,126801,,,,Leads
47,2021-03-31 16:00:37,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,300,ca23f9480460003180f23225b3fed098,1102288,50017,,,,Leads
48,2021-03-31 15:01:39,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,5b7dbece5d40095e85856f8d24532cb1,1117611,126905,,,,Leads
49,2021-03-31 15:00:36,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,1600,58e2790c707e147866ce4e60f718fab6,1118603,48168,,,,Leads
50,2021-03-31 14:59:11,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,84418882e8f3aadf342a6c5920a49288,1121613,129922,,,,Leads
51,2021-03-31 14:51:19,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,300,0e9f2f432e1f433ed14604ee388a78cb,1109435,62466,,,,Leads
52,2021-03-31 14:47:14,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,1600,ad6e9351a39530b3c946bbbc228ee0e7,1103405,47386,,,,Leads
53,2021-03-31 14:43:20,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,a8d959fa4f303154bb7cb4a959d9bbdf,1147981,148076,,,,Leads
54,2021-03-31 14:31:23,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,38283cfc1c720de6a346abe8a296f117,1103405,47386,,,,Leads
55,2021-03-31 14:19:11,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,9e910c7fe2f6d6a25af746e7643f3d43,1118603,48168,,,,Leads
56,2021-03-31 14:13:25,Lime,Lime // Hybrid (new+repeat loans),Займ средний,3000,d6262df38bf9d5accf73fae6ae833562,1086490,26807,,,,Leads
57,2021-03-31 14:01:46,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,82f0383c467fcc66650e87add93ea9ef,1127291,134536,,,,Leads
58,2021-03-31 14:01:46,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,d41c178d8c33641fe0bf762962fc9b70,1076442,6578,,,,Leads
59,2021-03-31 14:01:40,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,aa9981c1facf94fa8738dc7bebebcdd2,1076442,6578,,,,Leads
60,2021-03-31 14:01:37,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,0f25590b3a49077d1c88651caf870f00,1135661,140237,,,,Leads
61,2021-03-31 14:01:36,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,44ea4a014beefb167c01f6eb0c9f1d01,1135661,140237,,,,Leads
62,2021-03-31 14:01:33,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3b5695433caf152b70dc761cc3cdf90a,1086490,26807,,,,Leads
63,2021-03-31 14:00:54,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,300,df27a553a98b6deb24bb7d6edcf8799f,1118007,127377,,,,Leads
64,2021-03-31 14:00:53,Konga,Konga // Hybrid (new+repeat loans),Займ отличный,2400,0e60229aba5a7425f35eaa36fe1244f4,1154326,138800,,,,Leads
65,2021-03-31 14:00:52,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,2400,df903edd84af647e278fcfee780d64f4,1086490,26807,,,,Leads
66,2021-03-31 13:56:48,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,aa6b38b2ac69df379209aa776347fce5,1113922,124578,,,,Leads
67,2021-03-31 13:55:13,Lime,Lime // Hybrid (new+repeat loans),Займ средний,3000,aedc306ddfc9915e27ea3db800aa974e,1086490,26807,,,,Leads
68,2021-03-31 13:47:19,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,2400,63a24101f2e6bd3a90113ac703a14903,1086490,26807,,,,Leads
69,2021-03-31 13:39:32,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,cc5d017043db029c00f33e3cf8f5852f,1117611,126905,,,,Leads
70,2021-03-31 13:35:12,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,21dd9db4011e620c3bd96e02f00da086,1117611,126905,,,,Leads
71,2021-03-31 13:31:14,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3e19ee0248d0db22e1508cbb3b18ec06,1102217,47493,,,,Leads
72,2021-03-31 13:01:40,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,fd0ed9f2d919b3f600c0e8550f7ce216,1145499,146402,,,,Leads
73,2021-03-31 13:01:40,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,e3e0177dca8d5338afcec6f5d4f1b01f,1117611,126905,,,,Leads
74,2021-03-31 13:01:39,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,cff0c16bcd987480077a143091c80f12,1102217,47493,,,,Leads
75,2021-03-31 13:01:11,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,cd4ee6a8f97820222648f9cff39821db,1120833,129416,,,,Leads
76,2021-03-31 12:53:16,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,629a400d8ca1ec2ff7e049e46669f519,1126853,134174,,,,Leads
77,2021-03-31 12:47:12,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,76ecba26711a3cac9642376fd51db8e1,1093975,39821,,,,Leads
78,2021-03-31 12:43:11,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,4bf5465a9a77533c9e25aadd1735c082,1118603,48168,,,,Leads
79,2021-03-31 12:43:07,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,ad7c0b3fd607f5972bab06d5ae064eed,1138650,142155,,,,Leads
80,2021-03-31 12:41:18,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,55237a5b11a4e99a856b57feaa90ab2a,1118603,48168,,,,Leads
81,2021-03-31 12:25:24,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,219a65b2dcc1e7ce53ba7d2ba31de308,1086490,26807,,,,Leads
82,2021-03-31 12:23:08,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,1d66223f6808ac8018da34fc9a4b34e2,1118603,48168,,,,Leads
83,2021-03-31 12:19:18,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,e8a310cf63cf9d12595b71e167bd6bc1,1147465,141913,,,,Leads
84,2021-03-31 12:19:14,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,a3369966da4c918afaebbdd49e39ec7e,1117611,126905,,,,Leads
85,2021-03-31 12:09:14,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,8a4fe0d2a0910e96c1f005e37d74d7f4,1103405,47386,,,,Leads
86,2021-03-31 12:05:14,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,4b5b51505b247206a94ae8438f06a6d3,1117611,126905,,,,Leads
87,2021-03-31 12:01:47,Lime,Lime // Hybrid (new+repeat loans),Займ отличный,4500,9ad9980115f507beae6841a7645e5473,1121613,129922,,,,Leads
88,2021-03-31 12:01:40,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,4f5f47677cb15fb0d3fa4c9efaa0ed22,1136623,140766,,,,Leads
89,2021-03-31 12:01:38,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,85d50988636350480a20201780a13c10,1135661,140237,,,,Leads
90,2021-03-31 11:57:19,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,d93391c8c27b8d5edd8ac31d7bf18be5,1102217,47493,,,,Leads
91,2021-03-31 11:45:12,Lime,Lime // Hybrid (new+repeat loans),Займ отличный,3000,54ae2bdd882af07948d29f84bd60ba9e,1086490,26807,,,,Leads
92,2021-03-31 11:07:18,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,aef5d2fe34a38606ca8a81a188626c0e,1135661,140237,,,,Leads
93,2021-03-31 11:01:37,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,a95a08621db2b85d18ea6196fb01674a,1136623,140766,,,,Leads
94,2021-03-31 11:01:34,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,ad131de2e1cc8ba65f03030d05cb8a61,1147981,148076,,,,Leads
95,2021-03-31 11:01:33,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,f0f32af9c0ef5802d438dc19ef336876,1147981,148076,,,,Leads
96,2021-03-31 11:00:35,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,2400,bee3f96999548a5842d9a25cbc4e8aab,1086490,26807,,,,Leads
97,2021-03-31 10:41:13,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,e77789fc559ac576a2bc79b4adf63bb6,1096330,20889,,,,Leads
98,2021-03-31 10:19:16,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,300,74d1c6bb10314d1332a3281340dbafbb,1152665,151153,,,,Leads
99,2021-03-31 10:19:14,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,81178272c0535b68a9602092cdbc4e6c,1121613,129922,,,,Leads
100,2021-03-31 10:01:20,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,bc0322585b298b8d0ef1de425826210d,1117611,126905,,,,Leads
101,2021-03-31 10:01:19,Lime,Lime // Hybrid (new+repeat loans),Займ отличный,4500,129e266dd07bd3668620d07b16fb3104,1135661,140237,,,,Leads
102,2021-03-31 10:01:10,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,0ee7b3677e5080d0216aa574bc90137a,1086490,26807,,,,Leads
103,2021-03-31 09:59:18,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,773ff87cfffb7abb57a9bd8852501165,1146662,147178,,,,Leads
104,2021-03-31 09:55:13,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,2de4bf3b226aa06ef398a211b0fa0347,1146208,140237,,,,Leads
105,2021-03-31 09:47:20,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,ceabd2045d5158a9da9d46089bb19bdd,1147981,148076,,,,Leads
