,ts,project,offer_title,goal,payouts,sub1,sub2,sub3,sub4,sub5,sub6,affiliate
253,2021-03-08 16:37:16,Konga,Konga CPA,Займ хороший,1600,10245ac8367be73b119ce6cd2062a8,,,,,,banki.ru
254,2021-03-08 16:19:14,Konga,Konga CPA,Займ хороший,1600,102518c445d5b9b52dfa8deaf2ecef,,,,,,banki.ru
255,2021-03-08 15:23:23,Konga,Konga CPA,Займ средний,800,1023411d2f0a85587f02eeb2a6c760,,,,,,banki.ru
256,2021-03-08 15:11:13,Konga,Konga CPA,Займ отличный,2400,102df081068b1a6eddbfe6815a5ecc,,,,,,banki.ru
257,2021-03-08 14:57:09,Konga,Konga CPA,Займ хороший,1600,1021763844597860f8fca74d91edc2,,,,,,banki.ru
258,2021-03-08 14:25:16,Lime,Lime CPA,Займ средний,1800,102f103edf0601f1935fcdf0009a8e,,AFFID,,,,banki.ru
259,2021-03-08 13:00:55,Konga,Konga CPA,Займ хороший,1600,102dbada76fdffaf647cf0c055ae04,,,,,,banki.ru
260,2021-03-08 12:00:35,Konga,Konga CPA,Займ хороший,1600,1028c00077d41c0c88f476198581e2,,,,,,banki.ru
261,2021-03-08 11:55:12,Konga,Konga CPA,Займ отличный,2400,102bbac8a608c6401383ed4c727898,,,,,,banki.ru
262,2021-03-08 10:00:49,Konga,Konga CPA,Займ хороший,1600,1026f936d273e6a56e11598c03dc52,,,,,,banki.ru
263,2021-03-08 10:00:48,Konga,Konga CPA,Займ хороший,1600,1023bc72c5499bab2fbe2ac0b9b3fd,,,,,,banki.ru
264,2021-03-08 10:00:47,Konga,Konga CPA,Займ хороший,1600,1022a044da23b51d14b71c66442776,,,,,,banki.ru
265,2021-03-08 09:55:11,Konga,Konga CPA,Займ отличный,2400,1026aedb87d8399bf754872b339dd3,,,,,,banki.ru
266,2021-03-08 08:33:11,Konga,Konga CPA,Займ хороший,1600,10294480e03bc330e1c173d0adb4c8,,,,,,banki.ru
267,2021-03-08 07:01:13,Konga,Konga CPA,Займ хороший,1600,102e522a6501379f0b33b1bb8ee137,,,,,,banki.ru
268,2021-03-08 05:59:09,Konga,Konga CPA,Займ отличный,2400,102dfe8f4aeaa2c2bf71cb4441465e,,,,,,banki.ru
269,2021-03-07 23:01:19,Konga,Konga CPA,Займ хороший,1600,1024f69c61821076b6a441171546f7,,,,,,banki.ru
270,2021-03-07 22:37:17,Lime,Lime CPA,Займ хороший,3000,10214745f618c84eed3fab9eef2c13,,AFFID,,,,banki.ru
271,2021-03-07 22:00:46,Konga,Konga CPA,Займ средний,800,1025c0e65328abf19b4880b9ff59fa,,,,,,banki.ru
272,2021-03-07 21:33:13,Konga,Konga CPA,Займ хороший,1600,102042ff1187f15c910f2a50af40c0,,,,,,banki.ru
273,2021-03-07 19:01:07,Lime,Lime CPA,Займ хороший,3000,102c9bdab2fe2af62ea8c6a4751ec5,,AFFID,,,,banki.ru
274,2021-03-07 13:25:25,Konga,Konga CPA,Займ хороший,1600,102e7fcea27c93dbf4de7affec7c70,,,,,,banki.ru
275,2021-03-07 12:57:09,Lime,Lime CPA,Займ средний,1800,102e54a10bcc1ab56c3a3f2893fa06,,AFFID,,,,banki.ru
276,2021-03-07 12:01:17,Lime,Lime CPA,Займ хороший,3000,102727cdbec5108d33c4350d2a4f09,,AFFID,,,,banki.ru
277,2021-03-07 11:15:15,Konga,Konga CPA,Займ хороший,1600,1021a68cfc758313e75afa87e14735,,,,,,banki.ru
278,2021-03-07 00:00:35,Konga,Konga CPA,Займ хороший,1600,1029378153950a3002581f7ca4150b,,,,,,banki.ru
279,2021-03-06 21:21:11,Lime,Lime CPA,Займ хороший,3000,10209baa47ced88b537e327ee3a46b,,AFFID,,,,banki.ru
280,2021-03-06 19:23:21,Konga,Konga CPA,Займ хороший,1600,102330e185fc3bf6f40e558cc1d672,,,,,,banki.ru
281,2021-03-06 17:13:11,Lime,Lime CPA,Займ хороший,3000,10291a5d07bf3d98a0b06f58b665ab,,AFFID,,,,banki.ru
282,2021-03-06 16:57:16,Konga,Konga CPA,Займ отличный,2400,102a052db14ae122940fa47dc284db,,,,,,banki.ru
283,2021-03-06 11:13:18,Konga,Konga CPA,Займ отличный,2400,102b67c044d30555310dc3e44ed5eb,,,,,,banki.ru
284,2021-03-06 08:37:13,Lime,Lime CPA,Займ средний,1800,10274c9ddde21742d26e53e3e89f1e,,AFFID,,,,banki.ru
285,2021-03-06 01:37:10,Konga,Konga CPA,Займ хороший,1600,1028f54271a1bde7cc7df07fe3a5f6,,,,,,banki.ru
286,2021-03-06 00:00:41,Konga,Konga CPA,Займ отличный,2400,102e1725792c956a397e210aeb6cd6,,,,,,banki.ru
287,2021-03-06 00:00:37,Konga,Konga CPA,Займ отличный,2400,1026e73fe1f24b5efec4a2efd31032,,,,,,banki.ru
288,2021-03-05 23:00:33,Konga,Konga CPA,Займ хороший,1600,10215f82678e29d9d11e6a3e5298ed,,,,,,banki.ru
289,2021-03-05 22:07:14,Konga,Konga CPA,Займ отличный,2400,102afb87cfc3619a4dd9e7026a056e,,,,,,banki.ru
290,2021-03-05 21:19:15,Konga,Konga CPA,Займ хороший,1600,102da946560cc12913756dee9ea046,,,,,,banki.ru
291,2021-03-05 20:49:14,Lime,Lime CPA,Займ хороший,3000,1021f3415b46c987637bd547cf4664,,AFFID,,,,banki.ru
292,2021-03-05 17:35:11,Lime,Lime CPA,Займ средний,1800,102f2c10d598081c1b6da49d2064ed,,AFFID,,,,banki.ru
293,2021-03-05 16:15:24,Konga,Konga CPA,Займ хороший,1600,1020d6f464abc256cab4b6093e9373,,,,,,banki.ru
294,2021-03-05 15:01:29,Lime,Lime CPA,Займ средний,1800,1025a8d9929f04a27488025cd4cac4,,AFFID,,,,banki.ru
295,2021-03-05 15:00:37,Konga,Konga CPA,Займ хороший,1600,102b5aa9b8a18b8b0fd2bc30266588,,,,,,banki.ru
296,2021-03-05 12:01:27,Lime,Lime CPA,Займ средний,1800,102b869ec77e4582cff4df26db15e8,,AFFID,,,,banki.ru
297,2021-03-05 11:23:15,Konga,Konga CPA,Займ средний,800,102f3b51db07acd4e553821552ac65,,,,,,banki.ru
298,2021-03-05 11:05:11,Konga,Konga CPA,Займ хороший,1600,102960466cafbae9b88435e60fb4ff,,,,,,banki.ru
299,2021-03-05 09:17:24,Konga,Konga CPA,Займ хороший,1600,10289de81a8da9f9cbc8d508632689,,,,,,banki.ru
300,2021-03-05 08:51:11,Konga,Konga CPA,Займ средний,800,1021f62a8dcbbf94f7638e602c7254,,,,,,banki.ru
301,2021-03-05 06:39:19,Konga,Konga CPA,Займ хороший,1600,1028de21bd58a97a952cdd56bbd65f,,,,,,banki.ru
302,2021-03-05 05:45:08,Lime,Lime CPA,Займ хороший,3000,102ee884a7c6ee3811b52a6ed84d47,,AFFID,,,,banki.ru
303,2021-03-05 02:13:18,Konga,Konga CPA,Займ хороший,1600,102b02231c597c2234a273e233fca0,,,,,,banki.ru
304,2021-03-05 01:01:37,Lime,Lime CPA,Займ средний,1800,102d086fa61639e5ab0cf2701e0d56,,AFFID,,,,banki.ru
