,ts,project,offer_title,goal,payouts,sub1,sub2,sub3,sub4,sub5,sub6,affiliate
0,2021-03-27 08:31:06,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,1600,,,,,,,leadhunter.pro
1,2021-03-18 20:00:36,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,1600,,,,,,,leadhunter.pro
2,2021-03-05 07:59:12,Konga,Konga // Hybrid (new+repeat loans),Займ отличный,2400,,,,,,,leadhunter.pro
