,ts,project,offer_title,goal,payouts,sub1,sub2,sub3,sub4,sub5,sub6,affiliate
304,2021-03-13 07:43:19,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,502,,,,,Rafinad
305,2021-03-13 06:00:53,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,116,,,,,Rafinad
306,2021-03-13 05:45:10,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,497,,,,,Rafinad
307,2021-03-13 02:09:15,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,197,,,,,Rafinad
308,2021-03-13 02:00:56,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,195,,,,,Rafinad
309,2021-03-13 00:53:10,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,499,,,,,Rafinad
310,2021-03-12 23:59:14,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,192,,,,,Rafinad
311,2021-03-12 22:01:00,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,196,,,,,Rafinad
312,2021-03-12 20:03:15,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,504,,,,,Rafinad
313,2021-03-12 20:01:08,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,197,,,,,Rafinad
314,2021-03-12 18:01:54,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,194,,,,,Rafinad
315,2021-03-12 17:19:20,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,196,,,,,Rafinad
316,2021-03-12 16:41:16,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,501,,,,,Rafinad
317,2021-03-12 16:23:09,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,498,,,,,Rafinad
318,2021-03-12 15:33:16,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,194,,,,,Rafinad
319,2021-03-12 15:01:10,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,500,,,,,Rafinad
320,2021-03-12 15:01:09,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,497,,,,,Rafinad
321,2021-03-12 13:35:15,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,506,,,,,Rafinad
322,2021-03-12 13:24:37,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,197,,,,,Rafinad
323,2021-03-12 13:13:14,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,192,,,,,Rafinad
324,2021-03-12 12:56:17,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,198,,,,,Rafinad
325,2021-03-12 12:41:13,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,505,,,,,Rafinad
326,2021-03-12 12:01:42,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,497,,,,,Rafinad
327,2021-03-12 12:01:32,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,503,,,,,Rafinad
328,2021-03-12 12:01:31,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,196,,,,,Rafinad
329,2021-03-12 12:01:30,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,501,,,,,Rafinad
